name	x	y	z
FP1	-0.19980990886688232	0.15831565856933594	0.9669602513313293
FP2	0.1477828025817871	0.15831565856933594	0.9762665629386902
F7	-0.4842039942741394	0.10023438930511475	0.8691948056221008
F3	-0.25774210691452026	0.07409775257110596	0.96336829662323
FZ	-0.026013493537902832	0.07554972171783447	0.9968026876449585
F4	0.20571506023406982	0.07554972171783447	0.9756913185119629
F8	0.426910400390625	0.10023438930511475	0.8987216353416443
FC5	-0.4157387614250183	0.03634476661682129	0.9087576270103455
FC1	-0.14714431762695312	0.03198873996734619	0.9885976314544678
FPZ	-0.026013493537902832	0.16121971607208252	0.9865756630897522
FC2	0.10565054416656494	0.03344082832336426	0.9938408732414246
FC6	0.3637118339538574	0.03924894332885742	0.9306842684745789
T7	-0.5842685699462891	-0.011572301387786865	0.8114778399467468
C3	-0.28407490253448486	-0.007216215133666992	0.9587749242782593
CZ	-0.020746946334838867	-0.00431215763092041	0.9997754693031311
C4	0.23731446266174316	-0.005764126777648926	0.9714157581329346
T8	0.526975154876709	-0.007216215133666992	0.849850058555603
CP5	-0.39993906021118164	-0.053681254386901855	0.9149683713912964
CP1	-0.14187777042388916	-0.04206502437591553	0.9889900088310242
POZ	-0.020746946334838867	-0.11757075786590576	0.992847740650177
CP2	0.10038387775421143	-0.04061293601989746	0.9941195249557495
CP6	0.35317862033843994	-0.04787313938140869	0.9343302249908447
P7	-0.4473381042480469	-0.11611878871917725	0.8867948055267334
P3	-0.23667579889297485	-0.08272194862365723	0.9680607914924622
PZ	-0.020746946334838867	-0.07836586236953735	0.9967087507247925
P4	0.2004483938217163	-0.08126997947692871	0.9763275980949402
P8	0.41637730598449707	-0.10740649700164795	0.9028254747390747
O1	-0.17347705364227295	-0.1625838279724121	0.9713249802589417
OZ	-0.015480279922485352	-0.1625838279724121	0.9865732789039612
O2	0.1425163745880127	-0.16113179922103882	0.976588785648346
M2	0.7323709726333618	-0.09143412113189697	0.674738883972168
